state,week_end,count,WEEK,SEASON,one
IN,2020-07-18,21,29,2019-20,1
IN,2020-07-25,18,30,2019-20,1
IA,2019-01-19,11,3,2018-19,1
IA,2019-03-09,11,10,2018-19,1
IA,2019-03-16,17,11,2018-19,1
IA,2019-03-23,10,12,2018-19,1
IA,2019-04-13,10,15,2018-19,1
IA,2019-04-27,10,17,2018-19,1
IA,2019-05-11,11,19,2018-19,1
IA,2019-05-25,10,21,2018-19,1
IA,2019-06-22,11,25,2018-19,1
IA,2020-02-08,10,6,2019-20,1
IA,2020-02-22,10,8,2019-20,1
IA,2020-03-21,10,12,2019-20,1
IA,2020-04-11,10,15,2019-20,1
IA,2020-04-18,14,16,2019-20,1
IA,2020-05-30,10,22,2019-20,1
IA,2020-06-06,15,23,2019-20,1
IA,2020-07-25,12,30,2019-20,1
KS,2019-01-05,14,1,2018-19,1
KS,2019-01-12,12,2,2018-19,1
KS,2019-01-26,11,4,2018-19,1
KS,2019-02-09,14,6,2018-19,1
KS,2019-02-23,12,8,2018-19,1
KS,2019-03-02,14,9,2018-19,1
KS,2019-03-09,10,10,2018-19,1
KS,2019-03-16,13,11,2018-19,1
KS,2019-03-30,12,13,2018-19,1
KS,2019-04-06,13,14,2018-19,1
KS,2019-04-20,11,16,2018-19,1
KS,2019-04-27,10,17,2018-19,1
KS,2019-05-04,10,18,2018-19,1
KS,2019-05-18,16,20,2018-19,1
KS,2019-05-25,10,21,2018-19,1
KS,2019-06-08,15,23,2018-19,1
KS,2019-06-22,14,25,2018-19,1
KS,2019-06-29,14,26,2018-19,1
KS,2019-07-13,10,28,2018-19,1
KS,2019-07-27,10,30,2018-19,1
KS,2020-01-04,13,1,2019-20,1
KS,2020-01-11,10,2,2019-20,1
KS,2020-01-18,11,3,2019-20,1
KS,2020-02-01,14,5,2019-20,1
KS,2020-02-08,15,6,2019-20,1
KS,2020-02-15,13,7,2019-20,1
KS,2020-02-29,12,9,2019-20,1
KS,2020-05-02,10,18,2019-20,1
KS,2020-06-06,10,23,2019-20,1
KS,2020-06-13,10,24,2019-20,1
KS,2020-06-27,13,26,2019-20,1
KS,2020-07-04,14,27,2019-20,1
KS,2020-07-11,11,28,2019-20,1
KY,2019-01-05,14,1,2018-19,1
KY,2019-01-12,21,2,2018-19,1
KY,2019-01-19,19,3,2018-19,1
KY,2019-01-26,24,4,2018-19,1
KY,2019-02-02,26,5,2018-19,1
KY,2019-02-09,19,6,2018-19,1
KY,2019-02-16,21,7,2018-19,1
KY,2019-02-23,26,8,2018-19,1
KY,2019-03-02,23,9,2018-19,1
KY,2019-03-09,15,10,2018-19,1
KY,2019-03-16,27,11,2018-19,1
KY,2019-03-23,19,12,2018-19,1
KY,2019-03-30,33,13,2018-19,1
KY,2019-04-06,19,14,2018-19,1
KY,2019-04-13,14,15,2018-19,1
KY,2019-04-20,13,16,2018-19,1
KY,2019-04-27,18,17,2018-19,1
KY,2019-05-04,22,18,2018-19,1
KY,2019-05-11,18,19,2018-19,1
