state,week_end,count,WEEK,SEASON,one
CT,2020-06-06,25,23,2019-20,1
CT,2020-06-13,13,24,2019-20,1
CT,2020-06-20,12,25,2019-20,1
CT,2020-06-27,14,26,2019-20,1
CT,2020-07-11,0,28,2019-20,1
DE,2019-01-05,11,1,2018-19,1
DE,2019-01-19,12,3,2018-19,1
DE,2019-01-26,21,4,2018-19,1
DE,2019-02-02,11,5,2018-19,1
DE,2019-02-09,12,6,2018-19,1
DE,2019-02-16,11,7,2018-19,1
DE,2019-02-23,11,8,2018-19,1
DE,2019-03-09,10,10,2018-19,1
DE,2019-03-16,10,11,2018-19,1
DE,2019-03-30,11,13,2018-19,1
DE,2019-05-04,10,18,2018-19,1
DE,2019-05-18,13,20,2018-19,1
DE,2019-06-01,14,22,2018-19,1
DE,2019-06-08,13,23,2018-19,1
DE,2019-06-22,11,25,2018-19,1
DE,2019-07-06,14,27,2018-19,1
DE,2019-07-20,14,29,2018-19,1
DE,2020-01-04,11,1,2019-20,1
DE,2020-01-11,13,2,2019-20,1
DE,2020-01-18,13,3,2019-20,1
DE,2020-02-01,10,5,2019-20,1
DE,2020-02-08,10,6,2019-20,1
DE,2020-02-29,14,9,2019-20,1
DE,2020-03-07,11,10,2019-20,1
DE,2020-03-28,10,13,2019-20,1
DE,2020-04-04,12,14,2019-20,1
DE,2020-04-11,12,15,2019-20,1
DE,2020-04-18,10,16,2019-20,1
DE,2020-05-09,13,19,2019-20,1
DE,2020-06-20,13,25,2019-20,1
DE,2020-07-11,10,28,2019-20,1
DC,2019-06-01,0,22,2018-19,1
DC,2019-07-13,0,28,2018-19,1
DC,2020-02-22,0,8,2019-20,1
FL,2019-01-05,259,1,2018-19,1
FL,2019-01-12,276,2,2018-19,1
FL,2019-01-19,251,3,2018-19,1
FL,2019-01-26,236,4,2018-19,1
FL,2019-02-02,253,5,2018-19,1
FL,2019-02-09,263,6,2018-19,1
FL,2019-02-16,250,7,2018-19,1
FL,2019-02-23,262,8,2018-19,1
FL,2019-03-02,275,9,2018-19,1
FL,2019-03-09,255,10,2018-19,1
FL,2019-03-16,252,11,2018-19,1
FL,2019-03-23,265,12,2018-19,1
FL,2019-03-30,257,13,2018-19,1
FL,2019-04-06,235,14,2018-19,1
FL,2019-04-13,280,15,2018-19,1
FL,2019-04-20,254,16,2018-19,1
FL,2019-04-27,248,17,2018-19,1
FL,2019-05-04,229,18,2018-19,1
FL,2019-05-11,243,19,2018-19,1
FL,2019-05-18,218,20,2018-19,1
FL,2019-05-25,238,21,2018-19,1
FL,2019-06-01,233,22,2018-19,1
FL,2019-06-08,234,23,2018-19,1
FL,2019-06-15,223,24,2018-19,1
FL,2019-06-22,233,25,2018-19,1
FL,2019-06-29,230,26,2018-19,1
FL,2019-07-06,220,27,2018-19,1
FL,2019-07-13,231,28,2018-19,1
FL,2019-07-20,229,29,2018-19,1
FL,2019-07-27,209,30,2018-19,1
FL,2020-01-04,265,1,2019-20,1
FL,2020-01-11,288,2,2019-20,1
FL,2020-01-18,287,3,2019-20,1
FL,2020-01-25,282,4,2019-20,1
FL,2020-02-01,268,5,2019-20,1
FL,2020-02-08,255,6,2019-20,1
FL,2020-02-15,286,7,2019-20,1
FL,2020-02-22,251,8,2019-20,1
FL,2020-02-29,263,9,2019-20,1
FL,2020-03-07,286,10,2019-20,1
FL,2020-03-14,272,11,2019-20,1
FL,2020-03-21,276,12,2019-20,1
FL,2020-03-28,249,13,2019-20,1
FL,2020-04-04,257,14,2019-20,1
FL,2020-04-11,234,15,2019-20,1
FL,2020-04-18,225,16,2019-20,1
FL,2020-04-25,255,17,2019-20,1
FL,2020-05-02,204,18,2019-20,1
FL,2020-05-09,216,19,2019-20,1
FL,2020-05-16,233,20,2019-20,1
FL,2020-05-23,215,21,2019-20,1
FL,2020-05-30,186,22,2019-20,1
FL,2020-06-06,209,23,2019-20,1
FL,2020-06-13,202,24,2019-20,1
FL,2020-06-20,218,25,2019-20,1
FL,2020-06-27,210,26,2019-20,1
FL,2020-07-04,200,27,2019-20,1
FL,2020-07-11,235,28,2019-20,1
FL,2020-07-18,203,29,2019-20,1
FL,2020-07-25,176,30,2019-20,1
GA,2019-01-05,110,1,2018-19,1
GA,2019-01-12,127,2,2018-19,1
GA,2019-01-19,99,3,2018-19,1
GA,2019-01-26,96,4,2018-19,1
GA,2019-02-02,97,5,2018-19,1
GA,2019-02-09,119,6,2018-19,1
GA,2019-02-16,111,7,2018-19,1
GA,2019-02-23,97,8,2018-19,1
GA,2019-03-02,97,9,2018-19,1
GA,2019-03-09,96,10,2018-19,1
GA,2019-03-16,104,11,2018-19,1
GA,2019-03-23,94,12,2018-19,1
GA,2019-03-30,105,13,2018-19,1
GA,2019-04-06,87,14,2018-19,1
GA,2019-04-13,84,15,2018-19,1
GA,2019-04-20,99,16,2018-19,1
GA,2019-04-27,98,17,2018-19,1
GA,2019-05-04,105,18,2018-19,1
GA,2019-05-11,93,19,2018-19,1
GA,2019-05-18,99,20,2018-19,1
GA,2019-05-25,88,21,2018-19,1
GA,2019-06-01,82,22,2018-19,1
GA,2019-06-08,87,23,2018-19,1
GA,2019-06-15,78,24,2018-19,1
GA,2019-06-22,89,25,2018-19,1
GA,2019-06-29,85,26,2018-19,1
GA,2019-07-06,71,27,2018-19,1
GA,2019-07-13,89,28,2018-19,1
GA,2019-07-20,84,29,2018-19,1
GA,2019-07-27,64,30,2018-19,1
GA,2020-01-04,99,1,2019-20,1
GA,2020-01-11,118,2,2019-20,1
GA,2020-01-18,106,3,2019-20,1
GA,2020-01-25,115,4,2019-20,1
GA,2020-02-01,106,5,2019-20,1
GA,2020-02-08,95,6,2019-20,1
GA,2020-02-15,98,7,2019-20,1
GA,2020-02-22,107,8,2019-20,1
GA,2020-02-29,100,9,2019-20,1
GA,2020-03-07,78,10,2019-20,1
GA,2020-03-14,103,11,2019-20,1
GA,2020-03-21,98,12,2019-20,1
GA,2020-03-28,98,13,2019-20,1
GA,2020-04-04,111,14,2019-20,1
GA,2020-04-11,104,15,2019-20,1
GA,2020-04-18,84,16,2019-20,1
GA,2020-04-25,93,17,2019-20,1
GA,2020-05-02,100,18,2019-20,1
GA,2020-05-09,87,19,2019-20,1
GA,2020-05-16,96,20,2019-20,1
GA,2020-05-23,81,21,2019-20,1
GA,2020-05-30,96,22,2019-20,1
GA,2020-06-06,75,23,2019-20,1
GA,2020-06-13,78,24,2019-20,1
GA,2020-06-20,81,25,2019-20,1
GA,2020-06-27,84,26,2019-20,1
GA,2020-07-04,62,27,2019-20,1
GA,2020-07-11,75,28,2019-20,1
GA,2020-07-18,56,29,2019-20,1
GA,2020-07-25,37,30,2019-20,1
HI,2019-01-12,12,2,2018-19,1
HI,2019-01-26,11,4,2018-19,1
HI,2019-02-09,12,6,2018-19,1
