state,week_end,count,WEEK,SEASON,one
LA,2020-05-30,17,22,2019-20,1
LA,2020-06-06,19,23,2019-20,1
LA,2020-06-13,25,24,2019-20,1
LA,2020-06-20,15,25,2019-20,1
LA,2020-06-27,16,26,2019-20,1
LA,2020-07-04,17,27,2019-20,1
LA,2020-07-11,20,28,2019-20,1
LA,2020-07-18,13,29,2019-20,1
LA,2020-07-25,10,30,2019-20,1
ME,2019-01-05,0,1,2018-19,1
ME,2019-02-02,0,5,2018-19,1
ME,2019-02-16,0,7,2018-19,1
ME,2019-03-30,0,13,2018-19,1
ME,2019-04-27,0,17,2018-19,1
ME,2019-05-25,0,21,2018-19,1
ME,2019-06-08,0,23,2018-19,1
ME,2019-06-15,0,24,2018-19,1
ME,2020-01-04,0,1,2019-20,1
ME,2020-01-11,0,2,2019-20,1
