state,year,week,week_end,all_cause,flag_ac
Delaware,2020,6,2020-02-08,187,NA
Delaware,2020,7,2020-02-15,201,NA
Delaware,2020,8,2020-02-22,188,NA
Delaware,2020,9,2020-02-29,162,NA
Delaware,2020,10,2020-03-07,193,NA
Delaware,2020,11,2020-03-14,184,NA
Delaware,2020,12,2020-03-21,215,NA
Delaware,2020,13,2020-03-28,180,NA
Delaware,2020,14,2020-04-04,199,NA
Delaware,2020,15,2020-04-11,199,NA
Delaware,2020,16,2020-04-18,180,NA
Delaware,2020,17,2020-04-25,212,NA
Delaware,2020,18,2020-05-02,181,NA
Delaware,2020,19,2020-05-09,163,NA
Delaware,2020,20,2020-05-16,101,NA
District of Columbia,2019,1,2019-01-05,130,NA
District of Columbia,2019,2,2019-01-12,122,NA
District of Columbia,2019,3,2019-01-19,105,NA
District of Columbia,2019,4,2019-01-26,116,NA
District of Columbia,2019,5,2019-02-02,123,NA
District of Columbia,2019,6,2019-02-09,119,NA
District of Columbia,2019,7,2019-02-16,114,NA
District of Columbia,2019,8,2019-02-23,113,NA
District of Columbia,2019,9,2019-03-02,106,NA
District of Columbia,2019,10,2019-03-09,121,NA
District of Columbia,2019,11,2019-03-16,121,NA
District of Columbia,2019,12,2019-03-23,104,NA
District of Columbia,2019,13,2019-03-30,101,NA
District of Columbia,2019,14,2019-04-06,111,NA
District of Columbia,2019,15,2019-04-13,104,NA
District of Columbia,2019,16,2019-04-20,113,NA
District of Columbia,2019,17,2019-04-27,125,NA
District of Columbia,2019,18,2019-05-04,115,NA
District of Columbia,2019,19,2019-05-11,107,NA
