seasonid,baseline,threshold,percent_pni,percent_complete,number_influenza,number_pneumonia,all_deaths,total_pni,weeknumber,geo_description,age_label,week_start,week_end,year_week_num,mmwrid,coverage_area,region_name,callout
53,,,0.05,0.8909999999999999,0,4,80,4,40,State,All,2013-09-29,2013-10-05,40,2701,state,Wyoming,At or Above Threshold
53,,,0.08900000000000001,1,0,8,90,8,41,State,All,2013-10-06,2013-10-12,41,2702,state,Wyoming,At or Above Threshold
53,,,0.017,0.657,0,1,59,1,42,State,All,2013-10-13,2013-10-19,42,2703,state,Wyoming,At or Above Threshold
53,,,0.095,1,0,9,95,9,43,State,All,2013-10-20,2013-10-26,43,2704,state,Wyoming,At or Above Threshold
53,,,0.049,0.914,0,4,82,4,44,State,All,2013-10-27,2013-11-02,44,2705,state,Wyoming,At or Above Threshold
53,,,0.071,0.9359999999999999,0,6,84,6,45,State,All,2013-11-03,2013-11-09,45,2706,state,Wyoming,At or Above Threshold
53,,,0.044000000000000004,1,0,4,91,4,46,State,All,2013-11-10,2013-11-16,46,2707,state,Wyoming,At or Above Threshold
53,,,0.065,0.858,0,5,77,5,47,State,All,2013-11-17,2013-11-23,47,2708,state,Wyoming,At or Above Threshold
53,,,0.061,1,0,6,98,6,48,State,All,2013-11-24,2013-11-30,48,2709,state,Wyoming,At or Above Threshold
53,,,0.075,0.8909999999999999,0,6,80,6,49,State,All,2013-12-01,2013-12-07,49,2710,state,Wyoming,At or Above Threshold
53,,,0.124,0.992,0,11,89,11,50,State,All,2013-12-08,2013-12-14,50,2711,state,Wyoming,At or Above Threshold
53,,,0.106,1,2,9,104,11,51,State,All,2013-12-15,2013-12-21,51,2712,state,Wyoming,At or Above Threshold
53,,,0.071,1,1,7,113,8,52,State,All,2013-12-22,2013-12-28,52,2713,state,Wyoming,At or Above Threshold
53,,,0.158,1,1,14,95,15,1,State,All,2013-12-29,2014-01-04,1,2714,state,Wyoming,At or Above Threshold
53,,,0.125,1,1,12,104,13,2,State,All,2014-01-05,2014-01-11,2,2715,state,Wyoming,At or Above Threshold
53,,,0.065,1,0,6,93,6,3,State,All,2014-01-12,2014-01-18,3,2716,state,Wyoming,At or Above Threshold
53,,,0.096,0.813,0,7,73,7,4,State,All,2014-01-19,2014-01-25,4,2717,state,Wyoming,At or Above Threshold
53,,,0.091,1,1,9,110,10,5,State,All,2014-01-26,2014-02-01,5,2718,state,Wyoming,At or Above Threshold
53,,,0.08800000000000001,0.8909999999999999,0,7,80,7,6,State,All,2014-02-02,2014-02-08,6,2719,state,Wyoming,At or Above Threshold
53,,,0.062,1,1,6,113,7,7,State,All,2014-02-09,2014-02-15,7,2720,state,Wyoming,At or Above Threshold
53,,,0.10300000000000001,0.9690000000000001,0,9,87,9,8,State,All,2014-02-16,2014-02-22,8,2721,state,Wyoming,At or Above Threshold
53,,,0.146,0.992,1,12,89,13,9,State,All,2014-02-23,2014-03-01,9,2722,state,Wyoming,At or Above Threshold
53,,,0.10099999999999999,0.992,0,9,89,9,10,State,All,2014-03-02,2014-03-08,10,2723,state,Wyoming,At or Above Threshold
53,,,0.054000000000000006,0.8240000000000001,1,3,74,4,11,State,All,2014-03-09,2014-03-15,11,2724,state,Wyoming,At or Above Threshold
53,,,0.055999999999999994,0.992,0,5,89,5,12,State,All,2014-03-16,2014-03-22,12,2725,state,Wyoming,At or Above Threshold
53,,,0.076,0.88,1,5,79,6,13,State,All,2014-03-23,2014-03-29,13,2726,state,Wyoming,At or Above Threshold
53,,,0.038,0.8909999999999999,0,3,80,3,14,State,All,2014-03-30,2014-04-05,14,2727,state,Wyoming,At or Above Threshold
53,,,0.065,0.858,0,5,77,5,15,State,All,2014-04-06,2014-04-12,15,2728,state,Wyoming,At or Above Threshold
53,,,0.043,0.78,0,3,70,3,16,State,All,2014-04-13,2014-04-19,16,2729,state,Wyoming,At or Above Threshold
53,,,0.111,0.802,0,8,72,8,17,State,All,2014-04-20,2014-04-26,17,2730,state,Wyoming,At or Above Threshold
53,,,0.10099999999999999,0.992,0,9,89,9,18,State,All,2014-04-27,2014-05-03,18,2731,state,Wyoming,At or Above Threshold
53,,,0.10099999999999999,0.769,0,7,69,7,19,State,All,2014-05-04,2014-05-10,19,2732,state,Wyoming,At or Above Threshold
53,,,0.055,0.813,0,4,73,4,20,State,All,2014-05-11,2014-05-17,20,2733,state,Wyoming,At or Above Threshold
53,,,0.087,1,1,8,103,9,21,State,All,2014-05-18,2014-05-24,21,2734,state,Wyoming,At or Above Threshold
53,,,0.051,1,0,5,98,5,22,State,All,2014-05-25,2014-05-31,22,2735,state,Wyoming,At or Above Threshold
53,,,0.12,1,0,12,100,12,23,State,All,2014-06-01,2014-06-07,23,2736,state,Wyoming,At or Above Threshold
53,,,0.078,1,0,8,103,8,24,State,All,2014-06-08,2014-06-14,24,2737,state,Wyoming,At or Above Threshold
53,,,0.094,1,0,9,96,9,25,State,All,2014-06-15,2014-06-21,25,2738,state,Wyoming,At or Above Threshold
53,,,0.032,1,0,3,93,3,26,State,All,2014-06-22,2014-06-28,26,2739,state,Wyoming,At or Above Threshold
53,,,0.087,1,0,8,92,8,27,State,All,2014-06-29,2014-07-05,27,2740,state,Wyoming,At or Above Threshold
53,,,0.077,0.8690000000000001,0,6,78,6,28,State,All,2014-07-06,2014-07-12,28,2741,state,Wyoming,At or Above Threshold
53,,,0.05,1,0,5,101,5,29,State,All,2014-07-13,2014-07-19,29,2742,state,Wyoming,At or Above Threshold
53,,,0.024,0.925,0,2,83,2,30,State,All,2014-07-20,2014-07-26,30,2743,state,Wyoming,At or Above Threshold
53,,,0.022000000000000002,1,0,2,92,2,31,State,All,2014-07-27,2014-08-02,31,2744,state,Wyoming,At or Above Threshold
53,,,0.037000000000000005,0.914,0,3,82,3,32,State,All,2014-08-03,2014-08-09,32,2745,state,Wyoming,At or Above Threshold
53,,,0.021,1,0,2,96,2,33,State,All,2014-08-10,2014-08-16,33,2746,state,Wyoming,At or Above Threshold
53,,,0.036000000000000004,0.925,0,3,83,3,34,State,All,2014-08-17,2014-08-23,34,2747,state,Wyoming,At or Above Threshold
53,,,0.1,0.8909999999999999,0,8,80,8,35,State,All,2014-08-24,2014-08-30,35,2748,state,Wyoming,At or Above Threshold
53,,,0.063,1,0,6,96,6,36,State,All,2014-08-31,2014-09-06,36,2749,state,Wyoming,At or Above Threshold
53,,,0.024,0.9359999999999999,0,2,84,2,37,State,All,2014-09-07,2014-09-13,37,2750,state,Wyoming,At or Above Threshold
53,,,0.031,1,0,3,96,3,38,State,All,2014-09-14,2014-09-20,38,2751,state,Wyoming,At or Above Threshold
53,,,0.087,1,0,9,104,9,39,State,All,2014-09-21,2014-09-27,39,2752,state,Wyoming,At or Above Threshold
53,,,0.066,0.95,0,64,968,64,40,State,All,2013-09-29,2013-10-05,40,2701,state,New York City,At or Above Threshold
53,,,0.085,0.9440000000000001,0,82,962,82,41,State,All,2013-10-06,2013-10-12,41,2702,state,New York City,At or Above Threshold
53,,,0.076,0.978,0,76,997,76,42,State,All,2013-10-13,2013-10-19,42,2703,state,New York City,At or Above Threshold
53,,,0.092,0.953,0,89,971,89,43,State,All,2013-10-20,2013-10-26,43,2704,state,New York City,At or Above Threshold
53,,,0.087,0.99,0,88,1009,88,44,State,All,2013-10-27,2013-11-02,44,2705,state,New York City,At or Above Threshold
53,,,0.08199999999999999,1,1,83,1019,84,45,State,All,2013-11-03,2013-11-09,45,2706,state,New York City,At or Above Threshold
53,,,0.10099999999999999,0.995,0,102,1014,102,46,State,All,2013-11-10,2013-11-16,46,2707,state,New York City,At or Above Threshold
53,,,0.085,1,0,89,1045,89,47,State,All,2013-11-17,2013-11-23,47,2708,state,New York City,At or Above Threshold
53,,,0.086,1,1,88,1033,89,48,State,All,2013-11-24,2013-11-30,48,2709,state,New York City,At or Above Threshold
53,,,0.08900000000000001,0.995,0,90,1014,90,49,State,All,2013-12-01,2013-12-07,49,2710,state,New York City,At or Above Threshold
53,,,0.08,0.9990000000000001,2,79,1018,81,50,State,All,2013-12-08,2013-12-14,50,2711,state,New York City,At or Above Threshold
53,,,0.106,1,1,110,1048,111,51,State,All,2013-12-15,2013-12-21,51,2712,state,New York City,At or Above Threshold
53,,,0.1,1,4,106,1096,110,52,State,All,2013-12-22,2013-12-28,52,2713,state,New York City,At or Above Threshold
53,,,0.10400000000000001,1,4,105,1044,109,1,State,All,2013-12-29,2014-01-04,1,2714,state,New York City,At or Above Threshold
53,,,0.102,1,1,117,1155,118,2,State,All,2014-01-05,2014-01-11,2,2715,state,New York City,At or Above Threshold
53,,,0.11900000000000001,1,4,122,1060,126,3,State,All,2014-01-12,2014-01-18,3,2716,state,New York City,At or Above Threshold
53,,,0.115,0.9990000000000001,4,113,1018,117,4,State,All,2014-01-19,2014-01-25,4,2717,state,New York City,At or Above Threshold
53,,,0.132,1,7,142,1132,149,5,State,All,2014-01-26,2014-02-01,5,2718,state,New York City,At or Above Threshold
53,,,0.106,1,2,111,1070,113,6,State,All,2014-02-02,2014-02-08,6,2719,state,New York City,At or Above Threshold
53,,,0.11199999999999999,1,4,113,1047,117,7,State,All,2014-02-09,2014-02-15,7,2720,state,New York City,At or Above Threshold
53,,,0.095,0.996,1,95,1015,96,8,State,All,2014-02-16,2014-02-22,8,2721,state,New York City,At or Above Threshold
53,,,0.113,0.9670000000000001,2,109,986,111,9,State,All,2014-02-23,2014-03-01,9,2722,state,New York City,At or Above Threshold
53,,,0.10400000000000001,1,2,106,1035,108,10,State,All,2014-03-02,2014-03-08,10,2723,state,New York City,At or Above Threshold
53,,,0.124,1,3,124,1023,127,11,State,All,2014-03-09,2014-03-15,11,2724,state,New York City,At or Above Threshold
53,,,0.11199999999999999,1,3,118,1080,121,12,State,All,2014-03-16,2014-03-22,12,2725,state,New York City,At or Above Threshold
53,,,0.11900000000000001,1,3,121,1043,124,13,State,All,2014-03-23,2014-03-29,13,2726,state,New York City,At or Above Threshold
53,,,0.10800000000000001,1,3,114,1079,117,14,State,All,2014-03-30,2014-04-05,14,2727,state,New York City,At or Above Threshold
53,,,0.11,1,6,119,1136,125,15,State,All,2014-04-06,2014-04-12,15,2728,state,New York City,At or Above Threshold
53,,,0.11199999999999999,1,3,117,1072,120,16,State,All,2014-04-13,2014-04-19,16,2729,state,New York City,At or Above Threshold
53,,,0.115,1,6,114,1047,120,17,State,All,2014-04-20,2014-04-26,17,2730,state,New York City,At or Above Threshold
53,,,0.13,1,1,134,1036,135,18,State,All,2014-04-27,2014-05-03,18,2731,state,New York City,At or Above Threshold
53,,,0.114,1,2,115,1022,117,19,State,All,2014-05-04,2014-05-10,19,2732,state,New York City,At or Above Threshold
53,,,0.092,0.9620000000000001,3,87,980,90,20,State,All,2014-05-11,2014-05-17,20,2733,state,New York City,At or Above Threshold
53,,,0.077,0.946,0,74,964,74,21,State,All,2014-05-18,2014-05-24,21,2734,state,New York City,At or Above Threshold
53,,,0.092,0.856,1,79,872,80,22,State,All,2014-05-25,2014-05-31,22,2735,state,New York City,At or Above Threshold
53,,,0.094,0.941,0,90,959,90,23,State,All,2014-06-01,2014-06-07,23,2736,state,New York City,At or Above Threshold
53,,,0.099,0.823,0,83,839,83,24,State,All,2014-06-08,2014-06-14,24,2737,state,New York City,At or Above Threshold
53,,,0.092,0.945,0,89,963,89,25,State,All,2014-06-15,2014-06-21,25,2738,state,New York City,At or Above Threshold
53,,,0.098,0.912,0,91,930,91,26,State,All,2014-06-22,2014-06-28,26,2739,state,New York City,At or Above Threshold
53,,,0.075,0.92,0,70,938,70,27,State,All,2014-06-29,2014-07-05,27,2740,state,New York City,At or Above Threshold
53,,,0.086,0.929,0,81,947,81,28,State,All,2014-07-06,2014-07-12,28,2741,state,New York City,At or Above Threshold
53,,,0.077,0.884,0,69,901,69,29,State,All,2014-07-13,2014-07-19,29,2742,state,New York City,At or Above Threshold
53,,,0.066,0.9129999999999999,0,61,931,61,30,State,All,2014-07-20,2014-07-26,30,2743,state,New York City,At or Above Threshold
53,,,0.076,0.862,0,67,879,67,31,State,All,2014-07-27,2014-08-02,31,2744,state,New York City,At or Above Threshold
53,,,0.095,0.8959999999999999,0,87,913,87,32,State,All,2014-08-03,2014-08-09,32,2745,state,New York City,At or Above Threshold
53,,,0.09300000000000001,0.905,0,86,922,86,33,State,All,2014-08-10,2014-08-16,33,2746,state,New York City,At or Above Threshold
53,,,0.091,0.945,0,88,963,88,34,State,All,2014-08-17,2014-08-23,34,2747,state,New York City,At or Above Threshold
53,,,0.077,0.895,0,70,912,70,35,State,All,2014-08-24,2014-08-30,35,2748,state,New York City,At or Above Threshold
53,,,0.096,0.9740000000000001,0,95,993,95,36,State,All,2014-08-31,2014-09-06,36,2749,state,New York City,At or Above Threshold
53,,,0.079,0.86,0,69,877,69,37,State,All,2014-09-07,2014-09-13,37,2750,state,New York City,At or Above Threshold
53,,,0.086,0.935,0,82,953,82,38,State,All,2014-09-14,2014-09-20,38,2751,state,New York City,At or Above Threshold
53,,,0.092,0.953,0,89,971,89,39,State,All,2014-09-21,2014-09-27,39,2752,state,New York City,At or Above Threshold
52,,,0.08800000000000001,0.9,4,73,874,77,1,State,All,2012-12-30,2013-01-05,1,2662,state,Alabama,At or Above Threshold
52,,,0.09300000000000001,1,12,100,1200,112,2,State,All,2013-01-06,2013-01-12,2,2663,state,Alabama,At or Above Threshold
52,,,0.1,1,8,102,1105,110,3,State,All,2013-01-13,2013-01-19,3,2664,state,Alabama,At or Above Threshold
52,,,0.098,1,4,100,1060,104,4,State,All,2013-01-20,2013-01-26,4,2665,state,Alabama,At or Above Threshold
52,,,0.083,1,2,83,1026,85,5,State,All,2013-01-27,2013-02-02,5,2666,state,Alabama,At or Above Threshold
52,,,0.085,1,0,90,1057,90,6,State,All,2013-02-03,2013-02-09,6,2667,state,Alabama,At or Above Threshold
52,,,0.079,0.997,0,77,969,77,7,State,All,2013-02-10,2013-02-16,7,2668,state,Alabama,At or Above Threshold
52,,,0.071,1,1,75,1074,76,8,State,All,2013-02-17,2013-02-23,8,2669,state,Alabama,At or Above Threshold
52,,,0.071,1,2,72,1035,74,9,State,All,2013-02-24,2013-03-02,9,2670,state,Alabama,At or Above Threshold
52,,,0.07200000000000001,1,0,75,1048,75,10,State,All,2013-03-03,2013-03-09,10,2671,state,Alabama,At or Above Threshold
52,,,0.071,1,1,70,995,71,11,State,All,2013-03-10,2013-03-16,11,2672,state,Alabama,At or Above Threshold
52,,,0.057999999999999996,1,1,61,1078,62,12,State,All,2013-03-17,2013-03-23,12,2673,state,Alabama,At or Above Threshold
52,,,0.063,1,0,64,1008,64,13,State,All,2013-03-24,2013-03-30,13,2674,state,Alabama,At or Above Threshold
52,,,0.07,1,1,69,1003,70,14,State,All,2013-03-31,2013-04-06,14,2675,state,Alabama,At or Above Threshold
52,,,0.09300000000000001,1,2,92,1013,94,15,State,All,2013-04-07,2013-04-13,15,2676,state,Alabama,At or Above Threshold
52,,,0.066,0.917,0,59,891,59,16,State,All,2013-04-14,2013-04-20,16,2677,state,Alabama,At or Above Threshold
52,,,0.081,0.99,0,78,962,78,17,State,All,2013-04-21,2013-04-27,17,2678,state,Alabama,At or Above Threshold
52,,,0.055999999999999994,1,0,55,974,55,18,State,All,2013-04-28,2013-05-04,18,2679,state,Alabama,At or Above Threshold
52,,,0.066,0.9490000000000001,0,61,922,61,19,State,All,2013-05-05,2013-05-11,19,2680,state,Alabama,At or Above Threshold
52,,,0.057,0.997,1,54,969,55,20,State,All,2013-05-12,2013-05-18,20,2681,state,Alabama,At or Above Threshold
52,,,0.046,0.912,0,41,886,41,21,State,All,2013-05-19,2013-05-25,21,2682,state,Alabama,At or Above Threshold
52,,,0.059000000000000004,0.9229999999999999,0,53,897,53,22,State,All,2013-05-26,2013-06-01,22,2683,state,Alabama,At or Above Threshold
52,,,0.059000000000000004,0.983,2,54,955,56,23,State,All,2013-06-02,2013-06-08,23,2684,state,Alabama,At or Above Threshold
52,,,0.049,0.897,0,43,871,43,24,State,All,2013-06-09,2013-06-15,24,2685,state,Alabama,At or Above Threshold
52,,,0.047,0.905,0,41,879,41,25,State,All,2013-06-16,2013-06-22,25,2686,state,Alabama,At or Above Threshold
52,,,0.054000000000000006,0.888,0,47,863,47,26,State,All,2013-06-23,2013-06-29,26,2687,state,Alabama,At or Above Threshold
52,,,0.047,0.9329999999999999,0,43,906,43,27,State,All,2013-06-30,2013-07-06,27,2688,state,Alabama,At or Above Threshold
52,,,0.055999999999999994,0.885,0,48,860,48,28,State,All,2013-07-07,2013-07-13,28,2689,state,Alabama,At or Above Threshold
52,,,0.079,0.895,0,69,869,69,29,State,All,2013-07-14,2013-07-20,29,2690,state,Alabama,At or Above Threshold
52,,,0.04,0.882,2,32,857,34,30,State,All,2013-07-21,2013-07-27,30,2691,state,Alabama,At or Above Threshold
52,,,0.054000000000000006,0.9540000000000001,0,50,927,50,31,State,All,2013-07-28,2013-08-03,31,2692,state,Alabama,At or Above Threshold
52,,,0.057999999999999996,0.85,0,48,826,48,32,State,All,2013-08-04,2013-08-10,32,2693,state,Alabama,At or Above Threshold
52,,,0.062,0.8859999999999999,0,53,861,53,33,State,All,2013-08-11,2013-08-17,33,2694,state,Alabama,At or Above Threshold
52,,,0.045,0.943,0,41,916,41,34,State,All,2013-08-18,2013-08-24,34,2695,state,Alabama,At or Above Threshold
52,,,0.062,0.943,1,56,916,57,35,State,All,2013-08-25,2013-08-31,35,2696,state,Alabama,At or Above Threshold
52,,,0.05,0.8809999999999999,0,43,856,43,36,State,All,2013-09-01,2013-09-07,36,2697,state,Alabama,At or Above Threshold
52,,,0.061,0.8740000000000001,0,52,849,52,37,State,All,2013-09-08,2013-09-14,37,2698,state,Alabama,At or Above Threshold
52,,,0.055999999999999994,0.9109999999999999,0,50,885,50,38,State,All,2013-09-15,2013-09-21,38,2699,state,Alabama,At or Above Threshold
52,,,0.07200000000000001,0.956,0,67,929,67,39,State,All,2013-09-22,2013-09-28,39,2700,state,Alabama,At or Above Threshold
52,,,0.08199999999999999,0.75,0,5,61,5,1,State,All,2012-12-30,2013-01-05,1,2662,state,Alaska,At or Above Threshold
52,,,0.139,0.971,1,10,79,11,2,State,All,2013-01-06,2013-01-12,2,2663,state,Alaska,At or Above Threshold
52,,,0.059000000000000004,1,1,4,85,5,3,State,All,2013-01-13,2013-01-19,3,2664,state,Alaska,At or Above Threshold
52,,,0.038,0.9590000000000001,0,3,78,3,4,State,All,2013-01-20,2013-01-26,4,2665,state,Alaska,At or Above Threshold
52,,,0.075,0.9840000000000001,0,6,80,6,5,State,All,2013-01-27,2013-02-02,5,2666,state,Alaska,At or Above Threshold
52,,,0.07200000000000001,0.8490000000000001,0,5,69,5,6,State,All,2013-02-03,2013-02-09,6,2667,state,Alaska,At or Above Threshold
52,,,0.08900000000000001,0.971,0,7,79,7,7,State,All,2013-02-10,2013-02-16,7,2668,state,Alaska,At or Above Threshold
52,,,0.057999999999999996,1,0,5,86,5,8,State,All,2013-02-17,2013-02-23,8,2669,state,Alaska,At or Above Threshold
52,,,0.045,1,0,4,89,4,9,State,All,2013-02-24,2013-03-02,9,2670,state,Alaska,At or Above Threshold
52,,,0.073,1,0,6,82,6,10,State,All,2013-03-03,2013-03-09,10,2671,state,Alaska,At or Above Threshold
52,,,0.09,0.9590000000000001,0,7,78,7,11,State,All,2013-03-10,2013-03-16,11,2672,state,Alaska,At or Above Threshold
52,,,0.021,1,0,2,97,2,12,State,All,2013-03-17,2013-03-23,12,2673,state,Alaska,At or Above Threshold
52,,,0.040999999999999995,0.898,0,3,73,3,13,State,All,2013-03-24,2013-03-30,13,2674,state,Alaska,At or Above Threshold
52,,,0.013000000000000001,0.922,0,1,75,1,14,State,All,2013-03-31,2013-04-06,14,2675,state,Alaska,At or Above Threshold
52,,,0.013000000000000001,0.971,0,1,79,1,15,State,All,2013-04-07,2013-04-13,15,2676,state,Alaska,At or Above Threshold
52,,,0.028999999999999998,0.861,0,2,70,2,16,State,All,2013-04-14,2013-04-20,16,2677,state,Alaska,At or Above Threshold
52,,,0.05,0.738,0,3,60,3,17,State,All,2013-04-21,2013-04-27,17,2678,state,Alaska,At or Above Threshold
52,,,0.068,0.726,0,4,59,4,18,State,All,2013-04-28,2013-05-04,18,2679,state,Alaska,At or Above Threshold
52,,,0.055999999999999994,0.885,0,4,72,4,19,State,All,2013-05-05,2013-05-11,19,2680,state,Alaska,At or Above Threshold
52,,,0.013999999999999999,0.898,0,1,73,1,20,State,All,2013-05-12,2013-05-18,20,2681,state,Alaska,At or Above Threshold
52,,,0.079,0.935,1,5,76,6,21,State,All,2013-05-19,2013-05-25,21,2682,state,Alaska,At or Above Threshold
52,,,0.055999999999999994,0.873,0,4,71,4,22,State,All,2013-05-26,2013-06-01,22,2683,state,Alaska,At or Above Threshold
52,,,0.08,0.922,0,6,75,6,23,State,All,2013-06-02,2013-06-08,23,2684,state,Alaska,At or Above Threshold
52,,,0.067,0.922,0,5,75,5,24,State,All,2013-06-09,2013-06-15,24,2685,state,Alaska,At or Above Threshold
52,,,0.057999999999999996,0.8490000000000001,0,4,69,4,25,State,All,2013-06-16,2013-06-22,25,2686,state,Alaska,At or Above Threshold
52,,,0.047,1,0,4,85,4,26,State,All,2013-06-23,2013-06-29,26,2687,state,Alaska,At or Above Threshold
52,,,0.094,0.787,0,6,64,6,27,State,All,2013-06-30,2013-07-06,27,2688,state,Alaska,At or Above Threshold
52,,,0.048,0.775,0,3,63,3,28,State,All,2013-07-07,2013-07-13,28,2689,state,Alaska,At or Above Threshold
52,,,0.032,1,0,3,93,3,29,State,All,2013-07-14,2013-07-20,29,2690,state,Alaska,At or Above Threshold
52,,,0.048,1,0,4,83,4,30,State,All,2013-07-21,2013-07-27,30,2691,state,Alaska,At or Above Threshold
52,,,0.129,0.762,0,8,62,8,31,State,All,2013-07-28,2013-08-03,31,2692,state,Alaska,At or Above Threshold
52,,,0.048,1,0,4,84,4,32,State,All,2013-08-04,2013-08-10,32,2693,state,Alaska,At or Above Threshold
