X1,state,week_end_date,week_start_date,baseline_all_cause,baseline_all_cause_lower,baseline_all_cause_upper,all_cause_deaths,excess_all_cause_deaths,covid19.nchs,year,week,day,baseline_pi,baseline_pi_lower,baseline_pi_upper,pneumonia_influenza_covid,excess_pneumonia_influenza_covid,pic.denom,date,testN,covid.track.death,pop2019,test.week.per.capita,week_end,lag,quantile_rank,type_of_order,restrictions,Last checked,restriction_type,adjusted_expected,adjusted_expected_minus_covid
7691,NV,2020-01-04,2019-12-29,552,504,600,521,-31,0,2020,1,1,34,23,47,44,10,521.5,,,,,,,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,-31,-31
7692,NV,2020-01-11,2020-01-05,558,511,607,555,-3,0,2020,2,1,38,26,51,33,-5,555.5,,,,,,,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,-3,-3
7693,NV,2020-01-18,2020-01-12,562,516,611,604,42,0,2020,3,1,43,30,56,42,-1,604.5,,,,,,,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,42,42
7694,NV,2020-01-25,2020-01-19,565,518,614,576,11,0,2020,4,1,42,29,56,44,2,576.5,,,,,,,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,11,11
7695,NV,2020-02-01,2020-01-26,565,518,615,530,-35,0,2020,5,1,39,27,52,38,-1,530.5,,,,,,,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,-35,-35
7696,NV,2020-02-08,2020-02-02,564,516,613,578,14,0,2020,6,1,43,31,57,51,8,578.5,,,,,,,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,14,14
7697,NV,2020-02-15,2020-02-09,561,513,609,527,-34,0,2020,7,1,40,27,53,34,-6,527.5,,,,,,,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,-34,-34
7698,NV,2020-02-22,2020-02-16,556,509,606,543,-13,0,2020,8,1,41,29,54,27,-14,543.5,,,,,,,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,-13,-13
7699,NV,2020-02-29,2020-02-23,551,505,600,542,-9,0,2020,9,1,40,28,54,43,3,542.5,,,,,,,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,-9,-9
7700,NV,2020-03-07,2020-03-01,546,499,594,533,-13,0,2020,10,1,39,27,52,36,-3,533.5,2020-03-01,0,0,3080156,0,2020-03-07,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,-13,-13
7701,NV,2020-03-14,2020-03-08,540,493,589,509,-31,0,2020,11,1,36,24,49,52,16,509.5,2020-03-08,173,0,3080156,0.0561659863980915,2020-03-14,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,-31,-31
7702,NV,2020-03-21,2020-03-15,534,488,583,504,-30,4,2020,12,1,35,24,47,51,16,504.5,2020-03-15,2320,2,3080156,0.753208603720071,2020-03-21,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,-30,-34
7703,NV,2020-03-28,2020-03-22,528,481,576,531,3,18,2020,13,1,35,24,49,61,26,531.5,2020-03-22,6014,8,3080156,1.95249850981574,2020-03-28,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,3,-15
7704,NV,2020-04-04,2020-03-29,521,475,568,583,62,41,2020,14,1,38,26,51,84,46,583.5,2020-03-29,7641,36,3080156,2.48071850906253,2020-04-04,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,62,21
7705,NV,2020-04-11,2020-04-05,514,469,562,576,62,54,2020,15,1,36,25,49,100,64,576.5,2020-04-05,7424,56,3080156,2.41026753190423,2020-04-11,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,62,8
7706,NV,2020-04-18,2020-04-12,505,461,552,534,29,42,2020,16,1,33,22,45,62,29,534.5,2020-04-12,7164,49,3080156,2.32585622286663,2020-04-18,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,29,-13
7707,NV,2020-04-25,2020-04-19,496,451,542,535,39,56,2020,17,1,32,21,44,88,56,535.5,2020-04-19,6457,53,3080156,2.09632239406056,2020-04-25,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,39,-17
7708,NV,2020-05-02,2020-04-26,480,437,525,498,18,44,2020,18,1,29,19,41,75,46,498.5,2020-04-26,7179,50,3080156,2.33072610608034,2020-05-02,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,18,-26
7709,NV,2020-05-09,2020-05-03,451,408,494,481,30,45,2020,19,1,27,17,39,65,38,481.5,2020-05-03,11724,47,3080156,3.80630071983367,2020-05-09,0.94541005996076,2,Statewide stay-at-home order,moderate,,moderate,30,-15
7932,NY,2020-01-04,2019-12-29,2111,2018,2205,2162,51,0,2020,1,1,190,162,219,212,22,2162.5,,,,,,,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,51,51
7933,NY,2020-01-11,2020-01-05,2109,2016,2201,2085,-24,0,2020,2,1,187,159,216,192,5,2085.5,,,,,,,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,-24,-24
7934,NY,2020-01-18,2020-01-12,2107,2015,2201,2162,55,0,2020,3,1,198,170,227,201,3,2162.5,,,,,,,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,55,55
7935,NY,2020-01-25,2020-01-19,2108,2015,2204,2020,-88,0,2020,4,1,189,162,218,178,-11,2020.5,,,,,,,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,-88,-88
7936,NY,2020-02-01,2020-01-26,2108,2015,2204.025,2018,-90,0,2020,5,1,192,166,222,161,-31,2018.5,,,,,,,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,-90,-90
7937,NY,2020-02-08,2020-02-02,2103,2010,2198,2047,-56,0,2020,6,1,198,170,227,170,-28,2047.5,,,,,,,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,-56,-56
7938,NY,2020-02-15,2020-02-09,2095,2002,2189,1973,-122,0,2020,7,1,193,166,222,173,-20,1973.5,,,,,,,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,-122,-122
7939,NY,2020-02-22,2020-02-16,2075,1982,2166,2010,-65,0,2020,8,1,196,167,226,181,-15,2010.5,,,,,,,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,-65,-65
7940,NY,2020-02-29,2020-02-23,2049,1955,2141,2114,65,0,2020,9,1,205,175,235,175,-30,2114.5,,,,,,,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,65,65
7941,NY,2020-03-07,2020-03-01,2024,1934.975,2118,2009,-15,0,2020,10,1,192,165,221,186,-6,2009.5,2020-03-01,114,0,19453561,0.00586010962208924,2020-03-07,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,-15,-15
7942,NY,2020-03-14,2020-03-08,1994,1904,2086,1901,-93,19,2020,11,1,178,152,206,188,10,1901.5,2020-03-08,3135,0,19453561,0.161153014607454,2020-03-14,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,-93,-112
7943,NY,2020-03-21,2020-03-15,1974,1884,2065,2043,69,41,2020,12,1,188,161,217,242,54,2043.5,2020-03-15,42134,44,19453561,2.16587595453604,2020-03-21,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,69,28
7944,NY,2020-03-28,2020-03-22,1953,1864,2043,2441,488,264,2020,13,1,220,191,251,523,303,2441.5,2020-03-22,110497,684,19453561,5.68003976238592,2020-03-28,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,488,224
7945,NY,2020-04-04,2020-03-29,1930,1841.975,2020,3590,1660,988,2020,14,1,315,279,354,1316,1001,3590.5,2020-03-29,127687,2837,19453561,6.56368260803253,2020-04-04,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,1660,672
7946,NY,2020-04-11,2020-04-05,1908,1822,1999,4536,2628,1926,2020,15,1,388,347,431,2211,1823,4536.5,2020-04-05,157359,5062,19453561,8.08895605282755,2020-04-11,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,2628,702
7947,NY,2020-04-18,2020-04-12,1886,1798,1975,4321,2435,1902,2020,16,1,359,320,399.025,2143,1784,4321.5,2020-04-12,155552,4735,19453561,7.9960681748704,2020-04-18,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,2435,533
7948,NY,2020-04-25,2020-04-19,1865,1776,1954,3480,1615,1374,2020,17,1,282,246,318,1578,1296,3480.5,2020-04-19,181036,3237,19453561,9.30605969775919,2020-04-25,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,1615,241
7949,NY,2020-05-02,2020-04-26,1841,1755,1928,2860,1019,919,2020,18,1,226,195,258,1079,853,2860.5,2020-04-26,181503,2310,19453561,9.33006558542161,2020-05-02,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,1019,100
7950,NY,2020-05-09,2020-05-03,1813,1728,1903,2675,862,825,2020,19,1,206,177,237,943,737,2675.5,2020-05-03,194697,2362,19453561,10.0082961674729,2020-05-09,0.949319684534528,2,Statewide order: “New York State on PAUSE”,major,,major,862,37
8173,NYC,2020-01-04,2019-12-29,1155,1086.975,1226,1062,-93,0,2020,1,1,96,76,117,92,-4,1062.5,,,,,,,1.00930837967261,3,,,,major,-93,-93
8174,NYC,2020-01-11,2020-01-05,1160,1093,1229,1108,-52,0,2020,2,1,102,82,123,96,-6,1108.5,,,,,,,1.00930837967261,3,,,,major,-52,-52
8175,NYC,2020-01-18,2020-01-12,1164,1094,1232,1129,-35,0,2020,3,1,106,85,127,111,5,1129.5,,,,,,,1.00930837967261,3,,,,major,-35,-35
8176,NYC,2020-01-25,2020-01-19,1167,1098,1237.025,1180,13,0,2020,4,1,113,92,135.025,120,7,1180.5,,,,,,,1.00930837967261,3,,,,major,13,13
8177,NYC,2020-02-01,2020-01-26,1168,1100,1236,1168,0,0,2020,5,1,114,92,136,114,0,1168.5,,,,,,,1.00930837967261,3,,,,major,0,0
8178,NYC,2020-02-08,2020-02-02,1164,1095,1235,1170,6,0,2020,6,1,114,94,136,113,-1,1170.5,,,,,,,1.00930837967261,3,,,,major,6,6
8179,NYC,2020-02-15,2020-02-09,1157,1089,1227,1130,-27,0,2020,7,1,110,89,133,100,-10,1130.5,,,,,,,1.00930837967261,3,,,,major,-27,-27
8180,NYC,2020-02-22,2020-02-16,1143,1073,1211,1092,-51,0,2020,8,1,105,85,127,84,-21,1092.5,,,,,,,1.00930837967261,3,,,,major,-51,-51
8181,NYC,2020-02-29,2020-02-23,1125,1057,1195,1108,-17,0,2020,9,1,103,83,125,89,-14,1108.5,,,,,,,1.00930837967261,3,,,,major,-17,-17
8182,NYC,2020-03-07,2020-03-01,1108,1042,1179,1112,4,0,2020,10,1,101,81,123,100,-1,1112.5,,,,,,,1.00930837967261,3,,,,major,4,4
8183,NYC,2020-03-14,2020-03-08,1087,1021,1155,1131,44,9,2020,11,1,99,79,120,113,14,1131.5,,,,,,,1.00930837967261,3,,,,major,44,35
8184,NYC,2020-03-21,2020-03-15,1071,1006,1139,1399,328,122,2020,12,1,119,97,143,248,129,1399.5,,,,,,,1.00930837967261,3,,,,major,328,206
8185,NYC,2020-03-28,2020-03-22,1054,988,1123,2763,1709,952,2020,13,1,229,197,262,1199,970,2763.5,,,,,,,1.00930837967261,3,,,,major,1709,757
8186,NYC,2020-04-04,2020-03-29,1037,972,1104,6038,5001,3066,2020,14,1,485,435,538,3490,3005,6038.5,,,,,,,1.00930837967261,3,,,,major,5001,1935
8187,NYC,2020-04-11,2020-04-05,1021,955,1088,7660,6639,4669,2020,15,1,598,542,661,4972,4374,7660.5,,,,,,,1.00930837967261,3,,,,major,6639,1970
8188,NYC,2020-04-18,2020-04-12,1007,943,1073,5661,4654,3685,2020,16,1,433,387,483,3823,3390,5661.5,,,,,,,1.00930837967261,3,,,,major,4654,969
8189,NYC,2020-04-25,2020-04-19,992,929,1058,3771,2779,2357,2020,17,1,283,247,321,2456,2173,3771.5,,,,,,,1.00930837967261,3,,,,major,2779,422
8190,NYC,2020-05-02,2020-04-26,971,909.975,1036,2403,1432,1305,2020,18,1,178,150,208,1391,1213,2403.5,,,,,,,1.00930837967261,3,,,,major,1432,127
8191,NYC,2020-05-09,2020-05-03,934,873,998,1959,1025,970,2020,19,1,144,119,170,1039,895,1959.5,,,,,,,1.00930837967261,3,,,,major,1025,55
8411,OH,2020-01-04,2019-12-29,2612,2508,2718,2539,-73,0,2020,1,1,151,126,176,152,1,2539.5,,,,,,,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-73,-73
8412,OH,2020-01-11,2020-01-05,2617,2513,2720,2602,-15,0,2020,2,1,155,131,181,169,14,2602.5,,,,,,,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-15,-15
8413,OH,2020-01-18,2020-01-12,2621,2520,2728,2465,-156,0,2020,3,1,148,124,173,163,15,2465.5,,,,,,,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-156,-156
8414,OH,2020-01-25,2020-01-19,2627,2521,2732,2559,-68,0,2020,4,1,157,131.975,182,148,-9,2559.5,,,,,,,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-68,-68
8415,OH,2020-02-01,2020-01-26,2625,2522,2731,2485,-140,0,2020,5,1,153,129,179,150,-3,2485.5,,,,,,,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-140,-140
8416,OH,2020-02-08,2020-02-02,2619,2517,2723,2526,-93,0,2020,6,1,156,132,184,146,-10,2526.5,,,,,,,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-93,-93
8417,OH,2020-02-15,2020-02-09,2609,2505,2713,2468,-141,0,2020,7,1,153,128,178,161,8,2468.5,,,,,,,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-141,-141
8418,OH,2020-02-22,2020-02-16,2591,2489,2695.025,2502,-89,0,2020,8,1,153,129,179,137,-16,2502.5,,,,,,,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-89,-89
8419,OH,2020-02-29,2020-02-23,2570,2464,2675,2427,-143,0,2020,9,1,146,122,171,149,3,2427.5,,,,,,,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-143,-143
8420,OH,2020-03-07,2020-03-01,2543,2443,2646,2410,-133,0,2020,10,1,141,118,167,156,15,2410.5,2020-03-01,2,0,11689100,1.71099571395574e-4,2020-03-07,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-133,-133
8421,OH,2020-03-14,2020-03-08,2520,2416,2624,2345,-175,38,2020,11,1,136,112,159,166,30,2345.5,2020-03-08,54,0,11689100,0.00461968842768049,2020-03-14,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-175,-213
8422,OH,2020-03-21,2020-03-15,2496,2394,2596,2148,-348,26,2020,12,1,122,101,145,164,42,2148.5,2020-03-15,324,3,11689100,0.0277181305660829,2020-03-21,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-348,-374
8423,OH,2020-03-28,2020-03-22,2469,2367,2574,2246,-223,36,2020,13,1,125,103,148,206,81,2246.5,2020-03-22,20031,22,11689100,1.71364775731237,2020-03-28,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-223,-259
8424,OH,2020-04-04,2020-03-29,2436,2338,2540,2426,-10,114,2020,14,1,131,109,155,259,128,2426.5,2020-03-29,21453,77,11689100,1.83529955257462,2020-04-04,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,-10,-124
8425,OH,2020-04-11,2020-04-05,2397,2299,2495,2562,165,167,2020,15,1,134,111,159,343,209,2562.5,2020-04-05,18600,145,11689100,1.59122601397884,2020-04-11,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,165,-2
8426,OH,2020-04-18,2020-04-12,2342,2245,2442,2518,176,233,2020,16,1,128,105,151,368,240,2518.5,2020-04-12,18570,204,11689100,1.5886595204079,2020-04-18,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,176,-57
8427,OH,2020-04-25,2020-04-19,2234,2139,2331.025,2627,393,234,2020,17,1,129,106,153,360,231,2627.5,2020-04-19,32942,260,11689100,2.81818104045649,2020-04-25,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,393,159
8428,OH,2020-05-02,2020-04-26,1998,1907,2089,2466,468,245,2020,18,1,117,95,140,346,229,2466.5,2020-04-26,33836,310,11689100,2.89466254887032,2020-05-02,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,468,223
8429,OH,2020-05-09,2020-05-03,1500,1424,1577.025,2070,570,184,2020,19,1,95,76,115,262,167,2070.5,2020-05-03,50851,310,11689100,4.35029215251816,2020-05-09,0.835961813604937,1,Statewide stay-at-home order,moderate,,moderate,570,386
8652,OK,2020-01-04,2019-12-29,830,773,888,888,58,0,2020,1,1,86,68,106,85,-1,888.5,,,,,,,0.899145130996701,1,,minor,5/22/20,minor,58,58
8653,OK,2020-01-11,2020-01-05,836,779,895,794,-42,0,2020,2,1,79,62,97,72,-7,794.5,,,,,,,0.899145130996701,1,,minor,5/22/20,minor,-42,-42
8654,OK,2020-01-18,2020-01-12,841,784,902,773,-68,0,2020,3,1,79,61,98,72,-7,773.5,,,,,,,0.899145130996701,1,,minor,5/22/20,minor,-68,-68
8655,OK,2020-01-25,2020-01-19,844,786,904,681,-163,0,2020,4,1,71,55,89,70,-1,681.5,,,,,,,0.899145130996701,1,,minor,5/22/20,minor,-163,-163
8656,OK,2020-02-01,2020-01-26,846,788,907,721,-125,0,2020,5,1,77,60,95,72,-5,721.5,,,,,,,0.899145130996701,1,,minor,5/22/20,minor,-125,-125
8657,OK,2020-02-08,2020-02-02,843,786,903,799,-44,0,2020,6,1,86,68,105,63,-23,799.5,,,,,,,0.899145130996701,1,,minor,5/22/20,minor,-44,-44
8658,OK,2020-02-15,2020-02-09,838,781,898,778,-60,0,2020,7,1,84,66,103,82,-2,778.5,,,,,,,0.899145130996701,1,,minor,5/22/20,minor,-60,-60
8659,OK,2020-02-22,2020-02-16,832,774,891,743,-89,0,2020,8,1,80,62.975,99,71,-9,743.5,,,,,,,0.899145130996701,1,,minor,5/22/20,minor,-89,-89
8660,OK,2020-02-29,2020-02-23,824,766,883,780,-44,0,2020,9,1,82,64,102,82,0,780.5,,,,,,,0.899145130996701,1,,minor,5/22/20,minor,-44,-44
8661,OK,2020-03-07,2020-03-01,813,755,872,786,-27,19,2020,10,1,81,64,100,84,3,786.5,2020-03-01,0,0,3956971,0,2020-03-07,0.899145130996701,1,,minor,5/22/20,minor,-27,-46
8662,OK,2020-03-14,2020-03-08,801,744,858,772,-29,0,2020,11,1,76,59,94,89,13,772.5,2020-03-08,39,0,3956971,0.00985602371106586,2020-03-14,0.899145130996701,1,,minor,5/22/20,minor,-29,-29
8663,OK,2020-03-21,2020-03-15,788,731,845,802,14,7,2020,12,1,76,59,95,82,6,802.5,2020-03-15,573,1,3956971,0.14480773298566,2020-03-21,0.899145130996701,1,,minor,5/22/20,minor,14,7
8664,OK,2020-03-28,2020-03-22,769,713,826,824,55,18,2020,13,1,73,57,91,98,25,824.5,2020-03-22,944,14,3956971,0.238566317519133,2020-03-28,0.899145130996701,1,,minor,5/22/20,minor,55,37
8665,OK,2020-04-04,2020-03-29,753,698,808,739,-14,40,2020,14,1,63,48,80,110,47,739.5,2020-03-29,964,27,3956971,0.243620688653013,2020-04-04,0.899145130996701,1,,minor,5/22/20,minor,-14,-54
8666,OK,2020-04-11,2020-04-05,733,677,788,801,68,49,2020,15,1,66,50,83,116,50,801.5,2020-04-05,20137,52,3956971,5.08899357614701,2020-04-11,0.899145130996701,1,,minor,5/22/20,minor,68,19
8667,OK,2020-04-18,2020-04-12,715,660,769,737,22,40,2020,16,1,58,43,74,97,39,737.5,2020-04-12,12878,45,3956971,3.25450957310529,2020-04-18,0.899145130996701,1,,minor,5/22/20,minor,22,-18
8668,OK,2020-04-25,2020-04-19,689,636,743,649,-40,31,2020,17,1,50,37,65,79,29,649.5,2020-04-19,17548,55,3956971,4.43470523286625,2020-04-25,0.899145130996701,1,,minor,5/22/20,minor,-40,-71
8669,OK,2020-05-02,2020-04-26,647,597,698,533,-114,25,2020,18,1,40,28,54,63,23,533.5,2020-04-26,10571,44,3956971,2.67148786281224,2020-05-02,0.899145130996701,1,,minor,5/22/20,minor,-114,-139
8670,OK,2020-05-09,2020-05-03,574,527,623,426,-148,16,2020,19,1,32,21,44,48,16,426.5,2020-05-03,32214,32,3956971,8.1410755853404,2020-05-09,0.899145130996701,1,,minor,5/22/20,minor,-148,-164
8893,OR,2020-01-04,2019-12-29,771,715.975,829,735,-36,0,2020,1,1,49,35,64,53,4,735.5,,,,,,,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,-36,-36
8894,OR,2020-01-11,2020-01-05,774,719,831,764,-10,0,2020,2,1,52,38,67,43,-9,764.5,,,,,,,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,-10,-10
8895,OR,2020-01-18,2020-01-12,775,720,832,769,-6,0,2020,3,1,52,39,67.0249999999996,58,6,769.5,,,,,,,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,-6,-6
8896,OR,2020-01-25,2020-01-19,775,720,831,745,-30,0,2020,4,1,51,37,66,39,-12,745.5,,,,,,,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,-30,-30
8897,OR,2020-02-01,2020-01-26,774,720,831,726,-48,0,2020,5,1,50,36,64,40,-10,726.5,,,,,,,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,-48,-48
8898,OR,2020-02-08,2020-02-02,772,716,828,727,-45,0,2020,6,1,48,35,63,39,-9,727.5,,,,,,,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,-45,-45
8899,OR,2020-02-15,2020-02-09,769,714,826,778,9,0,2020,7,1,50,36,65,43,-7,778.5,,,,,,,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,9,9
8900,OR,2020-02-22,2020-02-16,765,710,823,729,-36,0,2020,8,1,45,32,60,39,-6,729.5,,,,,,,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,-36,-36
8901,OR,2020-02-29,2020-02-23,761,705,818,730,-31,0,2020,9,1,44,31,59,37,-7,730.5,,,,,,,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,-31,-31
8902,OR,2020-03-07,2020-03-01,756,702,813,784,28,0,2020,10,1,46,33,61,45,-1,784.5,2020-03-01,52,0,4217737,0.012328886319844,2020-03-07,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,28,28
8903,OR,2020-03-14,2020-03-08,751,696,809,741,-10,14,2020,11,1,43,30,57,54,11,741.5,2020-03-08,283,0,4217737,0.0670975928560742,2020-03-14,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,-10,-24
8904,OR,2020-03-21,2020-03-15,744,688,800,764,20,4,2020,12,1,43,30,57,56,13,764.5,2020-03-15,1750,3,4217737,0.414914443456289,2020-03-21,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,20,16
8905,OR,2020-03-28,2020-03-22,737,684,794,763,26,14,2020,13,1,42,29,56,60,18,763.5,2020-03-22,8055,10,4217737,1.9097919097373799,2020-03-28,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,26,12
8906,OR,2020-04-04,2020-03-29,730,675,785,771,41,23,2020,14,1,41,29,56,71,30,771.5,2020-03-29,7362,13,4217737,1.74548579012869,2020-04-04,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,41,18
8907,OR,2020-04-11,2020-04-05,718,664,776,755,37,25,2020,15,1,40,28,54,70,30,755.5,2020-04-05,9690,22,4217737,2.2974405469094,2020-04-11,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,37,12
8908,OR,2020-04-18,2020-04-12,703,651,758.025,738,35,23,2020,16,1,38,26,52,54,16,738.5,2020-04-12,10359,24,4217737,2.45605641129354,2020-04-18,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,35,12
8909,OR,2020-04-25,2020-04-19,677,626,729,737,60,27,2020,17,1,38,26,51,60,22,737.5,2020-04-19,9794,15,4217737,2.32209831954909,2020-04-25,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,60,33
8910,OR,2020-05-02,2020-04-26,621,571,671,640,19,13,2020,18,1,32,21,44,37,5,640.5,2020-04-26,12759,22,4217737,3.02508193374788,2020-05-02,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,19,6
8911,OR,2020-05-09,2020-05-03,525,479,573,516,-9,16,2020,19,1,25,16,36,35,10,516.5,2020-05-03,14484,18,4217737,3.43406902801194,2020-05-09,0.907277079479069,1,Statewide stay-at-home order,moderate_variance,,moderate,-9,-25
9134,PA,2020-01-04,2019-12-29,2706,2600,2812.025,2678,-28,0,2020,1,1,163,138,189,179,16,2678.5,,,,,,,0.946331873768634,2,Statewide stay-at-home order,moderate_variance,,moderate,-28,-28
9135,PA,2020-01-11,2020-01-05,2728,2623,2836,2500,-228,0,2020,2,1,157,133,184,150,-7,2500.5,,,,,,,0.946331873768634,2,Statewide stay-at-home order,moderate_variance,,moderate,-228,-228
9136,PA,2020-01-18,2020-01-12,2745,2641,2850,2473,-272,0,2020,3,1,161,136,187,151,-10,2473.5,,,,,,,0.946331873768634,2,Statewide stay-at-home order,moderate_variance,,moderate,-272,-272
9137,PA,2020-01-25,2020-01-19,2758,2651,2863.025,2272,-486,0,2020,4,1,152,128,179,161,9,2272.5,,,,,,,0.946331873768634,2,Statewide stay-at-home order,moderate_variance,,moderate,-486,-486
9138,PA,2020-02-01,2020-01-26,2762,2656,2868,1988,-774,0,2020,5,1,137,114,162,121,-16,1988.5,,,,,,,0.946331873768634,2,Statewide stay-at-home order,moderate_variance,,moderate,-774,-774
9139,PA,2020-02-08,2020-02-02,2763,2656,2871,1963,-800,0,2020,6,1,138,114,162,105,-33,1963.5,,,,,,,0.946331873768634,2,Statewide stay-at-home order,moderate_variance,,moderate,-800,-800
